数据编号,槽开口宽度Bs0（mm）,永磁体轴向长度/动子极距            a,气隙厚度gap（mm）,线圈径向宽度rcoil（mm）,永磁体径向长度rpm（mm）,平均推力（N）,推力波动（N）,平均铜损(W),平均铁损(W),,,,,,,平均铜损(mW),平均铁损(mW)
1085,0.283980917,-0.447213595,-0.447213595,-1.224744871,0.292770022,85.73796607,38.39035123,18.36213224,0.771321314,,,,,,,23236.24866,771.3213142
1086,0.709952293,-0.447213595,-0.447213595,-1.224744871,0.292770022,87.95804582,37.8432669,18.36213224,0.609222324,,,,,,,18017.34701,609.2223244
1087,-0.141990459,-0.447213595,-0.447213595,0,0.292770022,97.20464176,25.59414311,21.07991317,0.59890002,,,,,,,18017.34701,598.9000204
1088,0.283980917,-0.447213595,-0.447213595,0,0.292770022,98.17939084,31.07269485,21.07991317,0.59328225,,,,,,,18017.34701,593.2822501
1089,0.709952293,-0.447213595,-0.447213595,0,0.292770022,97.15089532,32.06006754,21.07991317,0.661611031,,,,,,,20691.05537,661.6110315
1090,-0.141990459,-0.447213595,-0.447213595,1.224744871,0.292770022,102.2788798,37.99608335,23.8861639,0.654643467,,,,,,,20691.05537,654.6434668
1091,0.283980917,-0.447213595,-0.447213595,1.224744871,0.292770022,104.9336351,39.51153108,23.8861639,0.644294288,,,,,,,20691.05537,644.2942881
1092,0.709952293,-0.447213595,-0.447213595,1.224744871,0.292770022,103.5295628,37.82289163,23.8861639,0.722034331,,,,,,,23452.95499,722.0343312
1093,-0.141990459,-0.447213595,0.447213595,-1.224744871,0.292770022,83.56129976,24.53443657,18.53446871,0.712788767,,,,,,,23452.95499,712.788767
1094,0.283980917,-0.447213595,0.447213595,-1.224744871,0.292770022,84.51256713,26.91948748,18.53446871,0.703401012,,,,,,,23452.95499,703.4010115
1095,0.709952293,-0.447213595,0.447213595,-1.224744871,0.292770022,84.60183265,25.99944009,18.53446871,0.916870857,,,,,,,17844.89606,916.8708568
1096,-0.141990459,-0.447213595,0.447213595,0,0.292770022,96.58914579,30.387037,21.27426653,0.913302698,,,,,,,17844.89606,913.3026976
1097,0.283980917,-0.447213595,0.447213595,0,0.292770022,90.90224007,27.8973245,21.27426653,0.912132733,,,,,,,17844.89606,912.1327327
1098,0.709952293,-0.447213595,0.447213595,0,0.292770022,92.0046417,28.26018723,21.27426653,1.004002673,,,,,,,20496.548,1004.002673
1099,-0.141990459,-0.447213595,0.447213595,1.224744871,0.292770022,97.7959358,31.92357747,24.1026702,1.004965286,,,,,,,20496.548,1004.965286
1100,0.283980917,-0.447213595,0.447213595,1.224744871,0.292770022,98.75377278,25.99370086,24.1026702,1.000245826,,,,,,,20496.548,1000.245826
1101,0.709952293,-0.447213595,0.447213595,1.224744871,0.292770022,95.74551618,26.33434029,24.1026702,1.118262489,,,,,,,23236.24866,1118.262489
1102,-0.141990459,-0.447213595,1.341640786,0,0.292770022,103.5999723,41.68386853,21.46857138,1.107169713,,,,,,,23236.24866,1107.169713
1103,0.283980917,-0.447213595,1.341640786,0,0.292770022,102.9640073,41.09559485,21.46857138,1.109049145,,,,,,,23236.24866,1109.049145
1104,0.709952293,-0.447213595,1.341640786,0,0.292770022,103.1151886,40.70902279,21.46857138,0.813448823,,,,,,,18017.34701,813.4488228
1105,-0.141990459,-0.447213595,-1.341640786,0,0.878310066,100.8231633,37.38777293,21.27426653,0.806696507,,,,,,,18017.34701,806.696507
1106,0.283980917,-0.447213595,-1.341640786,0,0.878310066,100.3981516,42.49840257,21.27426653,0.801546725,,,,,,,18017.34701,801.5467254
1107,0.709952293,-0.447213595,-1.341640786,0,0.878310066,100.9939202,51.84680602,21.27426653,0.88493292,,,,,,,20691.05537,884.9329199
1108,-0.141990459,-0.447213595,-0.447213595,-1.224744871,0.878310066,91.72007097,33.08527521,18.70676915,0.876778433,,,,,,,20691.05537,876.7784329
1109,0.283980917,-0.447213595,-0.447213595,-1.224744871,0.878310066,93.74189253,36.57310269,18.70676915,0.868845748,,,,,,,20691.05537,868.8457483
1110,0.709952293,-0.447213595,-0.447213595,-1.224744871,0.878310066,91.34727919,41.40623873,18.70676915,0.976243843,,,,,,,23452.95499,976.2438431
1111,-0.141990459,-0.447213595,-0.447213595,0,0.878310066,97.34203274,33.25183029,21.46857138,0.967682283,,,,,,,23452.95499,967.6822829
1112,0.283980917,-0.447213595,-0.447213595,0,0.878310066,101.3021168,33.97707698,21.46857138,0.958516726,,,,,,,23452.95499,958.5167257
1113,0.709952293,-0.447213595,-0.447213595,0,0.878310066,103.5435152,41.31251487,21.46857138,0.741384673,,,,,,,18189.7587,741.3846733
1114,-0.141990459,-0.447213595,-0.447213595,1.224744871,0.878310066,102.6644634,39.49644324,24.31911344,0.737718694,,,,,,,18189.7587,737.7186939
1115,0.283980917,-0.447213595,-0.447213595,1.224744871,0.878310066,108.9935001,45.05823394,24.31911344,0.732175649,,,,,,,18189.7587,732.1756491
1116,0.709952293,-0.447213595,-0.447213595,1.224744871,0.878310066,106.9536279,50.0578355,24.31911344,0.800397464,,,,,,,20885.50993,800.397464
1117,-0.141990459,-0.447213595,0.447213595,-1.224744871,0.878310066,85.73583631,27.67392292,18.87903457,0.79840179,,,,,,,20885.50993,798.4017898
1118,0.283980917,-0.447213595,0.447213595,-1.224744871,0.878310066,84.1823119,30.32046375,18.87903457,0.787602605,,,,,,,20885.50993,787.602605
1119,0.709952293,-0.447213595,0.447213595,-1.224744871,0.878310066,84.7400613,28.88715225,18.87903457,0.87052551,,,,,,,23669.59277,870.5255102
1120,-0.141990459,-0.447213595,0.447213595,0,0.878310066,95.16412741,25.45952735,21.66282905,0.86178604,,,,,,,23669.59277,861.7860396
1121,0.283980917,-0.447213595,0.447213595,0,0.878310066,93.37874437,28.82126101,21.66282905,0.856432301,,,,,,,23669.59277,856.4323005
1122,0.709952293,-0.447213595,0.447213595,0,0.878310066,93.93449998,30.84173023,21.66282905,0.685700034,,,,,,,18362.13224,685.7000338
1123,-0.141990459,-0.447213595,0.447213595,1.224744871,0.878310066,103.0467689,23.20305333,24.53549533,0.67574061,,,,,,,18362.13224,675.7406104
1124,0.283980917,-0.447213595,0.447213595,1.224744871,0.878310066,104.7061714,26.46201888,24.53549533,0.669666744,,,,,,,18362.13224,669.6667438
1125,0.709952293,-0.447213595,0.447213595,1.224744871,0.878310066,104.9973484,35.56548594,24.53549533,0.733779951,,,,,,,21079.91317,733.779951
1126,-0.141990459,-0.447213595,1.341640786,0,0.878310066,87.40539737,29.49466091,21.85704081,0.735186235,,,,,,,21079.91317,735.1862346
1127,0.283980917,-0.447213595,1.341640786,0,0.878310066,85.7677272,22.01758182,21.85704081,0.723165521,,,,,,,21079.91317,723.1655206
1128,0.709952293,-0.447213595,1.341640786,0,0.878310066,89.18299885,24.94901242,21.85704081,0.804415274,,,,,,,23886.1639,804.4152739
1129,-0.141990459,-0.447213595,-1.341640786,0,1.463850109,108.8068112,41.14199347,21.66282905,0.784774571,,,,,,,23886.1639,784.7745713
1130,0.283980917,-0.447213595,-1.341640786,0,1.463850109,109.0766382,48.51335177,21.66282905,1.024279392,,,,,,,18189.7587,1024.279392
1131,0.709952293,-0.447213595,-1.341640786,0,1.463850109,108.8706847,55.29089774,21.66282905,1.027210026,,,,,,,18189.7587,1027.210026
1132,-0.141990459,-0.447213595,-0.447213595,-1.224744871,1.463850109,91.62288308,25.06153671,19.05126592,1.027167544,,,,,,,18189.7587,1027.167544
1133,0.283980917,-0.447213595,-0.447213595,-1.224744871,1.463850109,92.41870392,25.25944888,19.05126592,1.112797928,,,,,,,20885.50993,1112.797928
1134,0.709952293,-0.447213595,-0.447213595,-1.224744871,1.463850109,92.75072377,32.42126243,19.05126592,1.109313483,,,,,,,20885.50993,1109.313483
1135,-0.141990459,-0.447213595,-0.447213595,0,1.463850109,109.00573,40.10801859,21.85704081,1.104618192,,,,,,,20885.50993,1104.618192
1136,0.283980917,-0.447213595,-0.447213595,0,1.463850109,113.2043818,52.08781883,21.85704081,1.230701093,,,,,,,23669.59277,1230.701093
1137,0.709952293,-0.447213595,-0.447213595,0,1.463850109,114.5358627,49.37242819,21.85704081,1.224746989,,,,,,,23669.59277,1224.746989
1138,-0.141990459,-0.447213595,-0.447213595,1.224744871,1.463850109,127.0543858,53.53777472,24.75181749,1.220217464,,,,,,,23669.59277,1220.217464
1139,0.283980917,-0.447213595,-0.447213595,1.224744871,1.463850109,128.5141569,55.97765672,24.75181749,0.90931473,,,,,,,18362.13224,909.3147296
1140,0.709952293,-0.447213595,-0.447213595,1.224744871,1.463850109,123.6543246,57.4426452,24.75181749,0.90216547,,,,,,,18362.13224,902.1654702
1141,-0.141990459,-0.447213595,0.447213595,-1.224744871,1.463850109,99.01693068,22.68372762,19.22346413,0.897773645,,,,,,,18362.13224,897.7736446
1142,0.283980917,-0.447213595,0.447213595,-1.224744871,1.463850109,95.06134048,22.7723711,19.22346413,0.980014349,,,,,,,21079.91317,980.0143485
1143,0.709952293,-0.447213595,0.447213595,-1.224744871,1.463850109,100.2570764,22.84572015,19.22346413,0.981965389,,,,,,,21079.91317,981.9653893
1144,-0.141990459,-0.447213595,0.447213595,0,1.463850109,96.60069188,30.13654931,22.0512079,0.974996763,,,,,,,21079.91317,974.9967634
1145,0.283980917,-0.447213595,0.447213595,0,1.463850109,96.61004655,28.71706181,22.0512079,1.069129925,,,,,,,23886.1639,1069.129925
1146,0.709952293,-0.447213595,0.447213595,0,1.463850109,93.35235979,30.6988168,22.0512079,1.061635626,,,,,,,23886.1639,1061.635626
1147,-0.141990459,-0.447213595,0.447213595,1.224744871,1.463850109,121.8658194,29.64075997,24.96808152,1.052340907,,,,,,,23886.1639,1052.340907
1148,0.283980917,-0.447213595,0.447213595,1.224744871,1.463850109,120.799496,34.27332741,24.96808152,0.828251471,,,,,,,18534.46871,828.2514711
1149,0.709952293,-0.447213595,0.447213595,1.224744871,1.463850109,120.9305813,38.80351233,24.96808152,0.821634508,,,,,,,18534.46871,821.6345079
1150,-0.141990459,-0.447213595,1.341640786,0,1.463850109,101.0838708,37.6499378,22.2453315,0.813426164,,,,,,,18534.46871,813.4261644
1151,0.283980917,-0.447213595,1.341640786,0,1.463850109,96.65434006,30.59104389,22.2453315,0.897709723,,,,,,,21274.26653,897.7097229
1152,0.709952293,-0.447213595,1.341640786,0,1.463850109,93.17281697,26.07634897,22.2453315,0.89271875,,,,,,,21274.26653,892.7187501
1153,-0.141990459,0.447213595,-1.341640786,0,-1.463850109,75.02092272,46.45760816,19.71795869,0.890657575,,,,,,,21274.26653,890.6575748
1154,0.283980917,0.447213595,-1.341640786,0,-1.463850109,76.61179363,46.43797315,19.71795869,0.963299423,,,,,,,24102.6702,963.2994227
1155,0.709952293,0.447213595,-1.341640786,0,-1.463850109,71.3859201,41.14206358,19.71795869,0.957275126,,,,,,,24102.6702,957.2751264
1156,-0.141990459,0.447213595,-0.447213595,-1.224744871,-1.463850109,66.28905678,34.67985827,17.32729571,0.946311359,,,,,,,24102.6702,946.3113588
1157,0.283980917,0.447213595,-0.447213595,-1.224744871,-1.463850109,67.21115941,30.68942391,17.32729571,0.772728581,,,,,,,18706.76915,772.7285806
1158,0.709952293,0.447213595,-0.447213595,-1.224744871,-1.463850109,62.44785233,27.37205433,17.32729571,0.765371167,,,,,,,18706.76915,765.3711671
1159,-0.141990459,0.447213595,-0.447213595,0,-1.463850109,71.05619056,38.6819615,19.91269334,0.75656328,,,,,,,18706.76915,756.5632798
1160,0.283980917,0.447213595,-0.447213595,0,-1.463850109,72.71027309,40.69532746,19.91269334,0.825054675,,,,,,,21468.57138,825.0546754
1161,0.709952293,0.447213595,-0.447213595,0,-1.463850109,71.90192233,37.3993898,19.91269334,0.819644724,,,,,,,21468.57138,819.6447241
1162,-0.141990459,0.447213595,-0.447213595,1.224744871,-1.463850109,76.5960193,32.95296618,22.58569814,0.810934208,,,,,,,21468.57138,810.9342078
1163,0.283980917,0.447213595,-0.447213595,1.224744871,-1.463850109,76.12095378,32.0897186,22.58569814,0.878857406,,,,,,,24319.11344,878.8574057
1164,0.709952293,0.447213595,-0.447213595,1.224744871,-1.463850109,75.79985884,32.9266457,22.58569814,1.133231978,,,,,,,18534.46871,1133.231978
1165,-0.141990459,0.447213595,0.447213595,-1.224744871,-1.463850109,63.5468491,26.04593634,17.49987165,1.130186297,,,,,,,18534.46871,1130.186297
1166,0.283980917,0.447213595,0.447213595,-1.224744871,-1.463850109,66.92208234,35.89474658,17.49987165,1.13226478,,,,,,,18534.46871,1132.26478
1167,0.709952293,0.447213595,0.447213595,-1.224744871,-1.463850109,67.41878131,30.15166176,17.49987165,1.230299485,,,,,,,21274.26653,1230.299485
1168,-0.141990459,0.447213595,0.447213595,0,-1.463850109,67.85851579,37.19721185,20.10736863,1.234693966,,,,,,,21274.26653,1234.693966
1169,0.283980917,0.447213595,0.447213595,0,-1.463850109,70.51539041,40.11260325,20.10736863,1.238851807,,,,,,,21274.26653,1238.851807
1170,0.709952293,0.447213595,0.447213595,0,-1.463850109,69.70968684,35.04496283,20.10736863,1.344410302,,,,,,,24102.6702,1344.410302
1171,-0.141990459,0.447213595,0.447213595,1.224744871,-1.463850109,76.41512343,28.36981121,22.80262232,1.337108244,,,,,,,24102.6702,1337.108244
1172,0.283980917,0.447213595,0.447213595,1.224744871,-1.463850109,75.59932945,31.89218961,22.80262232,1.328806897,,,,,,,24102.6702,1328.806897
1173,0.709952293,0.447213595,0.447213595,1.224744871,-1.463850109,77.00275699,32.69017088,22.80262232,1.015534508,,,,,,,18706.76915,1015.534508
1174,-0.141990459,0.447213595,1.341640786,0,-1.463850109,74.86216059,35.73108924,20.30198629,1.013063812,,,,,,,18706.76915,1013.063812
1175,0.283980917,0.447213595,1.341640786,0,-1.463850109,72.51074959,40.25719197,20.30198629,1.005721435,,,,,,,18706.76915,1005.721435
1176,0.709952293,0.447213595,1.341640786,0,-1.463850109,76.78152167,41.01025467,20.30198629,1.109128136,,,,,,,21468.57138,1109.128136
1177,-0.141990459,0.447213595,-1.341640786,0,-0.878310066,83.51162753,63.09624685,20.10736863,1.090236262,,,,,,,21468.57138,1090.236262
1178,0.283980917,0.447213595,-1.341640786,0,-0.878310066,84.41826007,64.4866646,20.10736863,1.083090334,,,,,,,21468.57138,1083.090334
1179,0.709952293,0.447213595,-1.341640786,0,-0.878310066,81.06062051,64.58530013,20.10736863,1.175107901,,,,,,,24319.11344,1175.107901
1180,-0.141990459,0.447213595,-0.447213595,-1.224744871,-0.878310066,74.35046749,34.64690176,17.67240468,1.174284863,,,,,,,24319.11344,1174.284863
1181,0.283980917,0.447213595,-0.447213595,-1.224744871,-0.878310066,69.9462019,29.73882471,17.67240468,1.169526937,,,,,,,24319.11344,1169.526937
1182,0.709952293,0.447213595,-0.447213595,-1.224744871,-0.878310066,69.92271813,29.23453225,17.67240468,0.922045454,,,,,,,18879.03457,922.0454544
1183,-0.141990459,0.447213595,-0.447213595,0,-0.878310066,84.51806478,52.05652375,20.30198629,0.918635211,,,,,,,18879.03457,918.6352109
1184,0.283980917,0.447213595,-0.447213595,0,-0.878310066,83.10029496,49.41190905,20.30198629,0.910320767,,,,,,,18879.03457,910.3207668
1185,0.709952293,0.447213595,-0.447213595,0,-0.878310066,84.00222665,54.75635363,20.30198629,1.002829743,,,,,,,21662.82905,1002.829743
1186,-0.141990459,0.447213595,-0.447213595,1.224744871,-0.878310066,85.09110812,32.92742828,23.01947179,0.992547809,,,,,,,21662.82905,992.5478094
1187,0.283980917,0.447213595,-0.447213595,1.224744871,-0.878310066,86.54733651,33.62033128,23.01947179,0.993352865,,,,,,,21662.82905,993.3528646
1188,0.709952293,0.447213595,-0.447213595,1.224744871,-0.878310066,84.74707422,33.31483235,23.01947179,1.066884935,,,,,,,24535.49533,1066.884935
1189,-0.141990459,0.447213595,0.447213595,-1.224744871,-0.878310066,74.90731511,43.33141262,17.84489606,1.061785817,,,,,,,24535.49533,1061.785817
1190,0.283980917,0.447213595,0.447213595,-1.224744871,-0.878310066,75.84193869,43.21779817,17.84489606,1.05320633,,,,,,,24535.49533,1053.20633
1191,0.709952293,0.447213595,0.447213595,-1.224744871,-0.878310066,76.98865564,36.83634501,17.84489606,0.863204826,,,,,,,19051.26592,863.2048261
1192,-0.141990459,0.447213595,0.447213595,0,-0.878310066,81.79181689,46.88333495,20.496548,0.859007329,,,,,,,19051.26592,859.0073289
1193,0.283980917,0.447213595,0.447213595,0,-0.878310066,83.07565701,42.29135567,20.496548,0.852063679,,,,,,,19051.26592,852.0636792
1194,0.709952293,0.447213595,0.447213595,0,-0.878310066,83.98480625,37.11622099,20.496548,0.923264116,,,,,,,21857.04081,923.2641156
1195,-0.141990459,0.447213595,0.447213595,1.224744871,-0.878310066,84.07030785,24.4993446,23.23624866,0.91950213,,,,,,,21857.04081,919.5021299
1196,0.283980917,0.447213595,0.447213595,1.224744871,-0.878310066,85.27459534,27.85293572,23.23624866,0.910556052,,,,,,,21857.04081,910.5560523
1197,0.709952293,0.447213595,0.447213595,1.224744871,-0.878310066,83.4656225,25.98883011,23.23624866,0.993103945,,,,,,,24751.81749,993.1039447
1198,-0.141990459,0.447213595,1.341640786,0,-0.878310066,74.76644494,37.20799955,20.69105537,0.98751029,,,,,,,24751.81749,987.5102904
1199,0.283980917,0.447213595,1.341640786,0,-0.878310066,78.44617055,41.02900299,20.69105537,0.971397545,,,,,,,24751.81749,971.3975453
1200,0.709952293,0.447213595,1.341640786,0,-0.878310066,78.54539665,40.84480598,20.69105537,1.249623336,,,,,,,18879.03457,1249.623336
1201,-0.141990459,0.447213595,-1.341640786,0,-0.292770022,96.49273371,69.22120657,20.496548,1.244838429,,,,,,,18879.03457,1244.838429
1202,0.283980917,0.447213595,-1.341640786,0,-0.292770022,93.43066524,67.22655547,20.496548,1.236217078,,,,,,,18879.03457,1236.217078
1203,0.709952293,0.447213595,-1.341640786,0,-0.292770022,96.62679802,70.58549429,20.496548,1.366165764,,,,,,,21662.82905,1366.165764
1204,-0.141990459,0.447213595,-0.447213595,-1.224744871,-0.292770022,79.5450814,36.52886102,18.01734701,1.364885405,,,,,,,21662.82905,1364.885405
1205,0.283980917,0.447213595,-0.447213595,-1.224744871,-0.292770022,79.85127883,39.56076106,18.01734701,1.363655527,,,,,,,21662.82905,1363.655527
1206,0.709952293,0.447213595,-0.447213595,-1.224744871,-0.292770022,79.15633259,35.8567707,18.01734701,1.46902485,,,,,,,24535.49533,1469.02485
1207,-0.141990459,0.447213595,-0.447213595,0,-0.292770022,88.21977386,55.4358531,20.69105537,1.462099058,,,,,,,24535.49533,1462.099058
1208,0.283980917,0.447213595,-0.447213595,0,-0.292770022,88.74681753,54.76639645,20.69105537,1.476301461,,,,,,,24535.49533,1476.301461
1209,0.709952293,0.447213595,-0.447213595,0,-0.292770022,88.82999354,54.57300639,20.69105537,1.118597093,,,,,,,19051.26592,1118.597093
1210,-0.141990459,0.447213595,-0.447213595,1.224744871,-0.292770022,94.59305869,46.41352353,23.45295499,1.117886947,,,,,,,19051.26592,1117.886947
1211,0.283980917,0.447213595,-0.447213595,1.224744871,-0.292770022,89.45539548,39.73620845,23.45295499,1.114349455,,,,,,,19051.26592,1114.349455
1212,0.709952293,0.447213595,-0.447213595,1.224744871,-0.292770022,88.54138888,38.09001556,23.45295499,1.215556445,,,,,,,21857.04081,1215.556445
1213,-0.141990459,0.447213595,0.447213595,-1.224744871,-0.292770022,80.94305132,31.16176828,18.1897587,1.212439254,,,,,,,21857.04081,1212.439254
1214,0.283980917,0.447213595,0.447213595,-1.224744871,-0.292770022,77.43513545,30.79605508,18.1897587,1.207772852,,,,,,,21857.04081,1207.772852
1215,0.709952293,0.447213595,0.447213595,-1.224744871,-0.292770022,82.89725048,40.59307303,18.1897587,1.312756894,,,,,,,24751.81749,1312.756894
1216,-0.141990459,0.447213595,0.447213595,0,-0.292770022,90.57744052,36.19406995,20.88550993,1.304108478,,,,,,,24751.81749,1304.108478
1217,0.283980917,0.447213595,0.447213595,0,-0.292770022,90.90118783,37.54000559,20.88550993,1.288102765,,,,,,,24751.81749,1288.102765
1218,0.709952293,0.447213595,0.447213595,0,-0.292770022,92.39207298,45.23736741,20.88550993,1.039872184,,,,,,,19223.46413,1039.872184
1219,-0.141990459,0.447213595,0.447213595,1.224744871,-0.292770022,102.702013,45.75234325,23.66959277,1.034032638,,,,,,,19223.46413,1034.032638
1220,0.283980917,0.447213595,0.447213595,1.224744871,-0.292770022,98.79724578,43.38563966,23.66959277,1.028846123,,,,,,,19223.46413,1028.846123
1221,0.709952293,0.447213595,0.447213595,1.224744871,-0.292770022,97.1656055,37.5028357,23.66959277,1.104314382,,,,,,,22051.2079,1104.314382
1222,-0.141990459,0.447213595,1.341640786,0,-0.292770022,89.86273989,35.21266833,21.07991317,1.100546196,,,,,,,22051.2079,1100.546196
1223,0.283980917,0.447213595,1.341640786,0,-0.292770022,90.42282122,35.63630675,21.07991317,1.098981179,,,,,,,22051.2079,1098.981179
1224,0.709952293,0.447213595,1.341640786,0,-0.292770022,85.4474688,26.13841604,21.07991317,1.176862234,,,,,,,24968.08152,1176.862234
1225,-0.141990459,0.447213595,-1.341640786,0,0.292770022,101.4457296,61.25884577,20.88550993,1.173559685,,,,,,,24968.08152,1173.559685
1226,0.283980917,0.447213595,-1.341640786,0,0.292770022,103.1777644,64.71290181,20.88550993,1.163175152,,,,,,,24968.08152,1163.175152
1227,0.709952293,0.447213595,-1.341640786,0,0.292770022,94.55658625,65.41773275,20.88550993,0.971695851,,,,,,,19395.6301,971.6958512
1228,-0.141990459,0.447213595,-0.447213595,-1.224744871,0.292770022,83.84748486,51.62851519,18.36213224,0.969001328,,,,,,,19395.6301,969.0013278
1229,0.283980917,0.447213595,-0.447213595,-1.224744871,0.292770022,84.29396669,50.60437349,18.36213224,0.962295017,,,,,,,19395.6301,962.2950174
1230,0.709952293,0.447213595,-0.447213595,-1.224744871,0.292770022,85.30462393,50.9173526,18.36213224,1.02889561,,,,,,,22245.3315,1028.89561
1231,-0.141990459,0.447213595,-0.447213595,0,0.292770022,103.1301577,43.34144761,21.07991317,1.019908199,,,,,,,22245.3315,1019.908199
1232,0.283980917,0.447213595,-0.447213595,0,0.292770022,99.57362173,40.00085113,21.07991317,1.013474338,,,,,,,22245.3315,1013.474338
1233,0.709952293,0.447213595,-0.447213595,0,0.292770022,99.00770641,46.93397444,21.07991317,1.093554009,,,,,,,25184.28894,1093.554009
1234,-0.141990459,0.447213595,-0.447213595,1.224744871,0.292770022,104.7908405,65.0729537,23.8861639,0.726775732,,,,,,,17154.67555,726.7757319
1235,0.283980917,0.447213595,-0.447213595,1.224744871,0.292770022,104.3758763,60.45541368,23.8861639,0.728163812,,,,,,,17154.67555,728.1638117
1236,0.709952293,0.447213595,-0.447213595,1.224744871,0.292770022,101.4105882,57.43811631,23.8861639,0.725763818,,,,,,,17154.67555,725.7638182
1237,-0.141990459,0.447213595,0.447213595,-1.224744871,0.292770022,80.52845323,33.30912383,18.53446871,0.793747269,,,,,,,19717.95869,793.7472686
1238,0.283980917,0.447213595,0.447213595,-1.224744871,0.292770022,79.67264496,36.63692674,18.53446871,0.784153441,,,,,,,19717.95869,784.1534407
1239,0.709952293,0.447213595,0.447213595,-1.224744871,0.292770022,78.75438401,34.03936507,18.53446871,0.777542041,,,,,,,19717.95869,777.5420413
1240,-0.141990459,0.447213595,0.447213595,0,0.292770022,81.24894636,26.17302633,21.27426653,0.883122884,,,,,,,22368.697,883.1228841
1241,0.283980917,0.447213595,0.447213595,0,0.292770022,80.53006,25.54802588,21.27426653,0.872014248,,,,,,,22368.697,872.0142475
1242,0.709952293,0.447213595,0.447213595,0,0.292770022,85.94277155,28.36675928,21.27426653,0.867868788,,,,,,,22368.697,867.8687879
1243,-0.141990459,0.447213595,0.447213595,1.224744871,0.292770022,99.21189909,45.54404766,24.1026702,0.639825818,,,,,,,17327.29571,639.8258179
1244,0.283980917,0.447213595,0.447213595,1.224744871,0.292770022,98.10485416,45.83125515,24.1026702,0.637966654,,,,,,,17327.29571,637.9666536
1245,0.709952293,0.447213595,0.447213595,1.224744871,0.292770022,99.23420293,42.81573396,24.1026702,0.630971931,,,,,,,17327.29571,630.9719306
1246,-0.141990459,0.447213595,1.341640786,0,0.292770022,80.45636509,28.70564646,21.46857138,0.693184934,,,,,,,19912.69334,693.1849339
1247,0.283980917,0.447213595,1.341640786,0,0.292770022,78.8286838,26.48165843,21.46857138,0.686904056,,,,,,,19912.69334,686.9040564
1248,0.709952293,0.447213595,1.341640786,0,0.292770022,78.59100728,26.48160816,21.46857138,0.682482878,,,,,,,19912.69334,682.4828782
1249,-0.141990459,0.447213595,-1.341640786,0,0.878310066,115.3634197,66.73879706,21.27426653,0.759053527,,,,,,,22585.69814,759.0535269
1250,0.283980917,0.447213595,-1.341640786,0,0.878310066,113.9139831,67.05172941,21.27426653,0.753610539,,,,,,,22585.69814,753.6105389
1251,0.709952293,0.447213595,-1.341640786,0,0.878310066,104.5757957,76.34071186,21.27426653,0.748173053,,,,,,,22585.69814,748.1730527
1252,-0.141990459,0.447213595,-0.447213595,-1.224744871,0.878310066,84.77878062,42.4602313,18.70676915,0.580727397,,,,,,,17499.87165,580.7273971
1253,0.283980917,0.447213595,-0.447213595,-1.224744871,0.878310066,88.09448088,43.64533334,18.70676915,0.574423015,,,,,,,17499.87165,574.4230151
1254,0.709952293,0.447213595,-0.447213595,-1.224744871,0.878310066,84.31009726,39.80442475,18.70676915,0.568960666,,,,,,,17499.87165,568.9606656
1255,-0.141990459,0.447213595,-0.447213595,0,0.878310066,105.5822787,57.31252609,21.46857138,0.62661293,,,,,,,20107.36863,626.6129295
1256,0.283980917,0.447213595,-0.447213595,0,0.878310066,106.9089293,56.37372658,21.46857138,0.625171038,,,,,,,20107.36863,625.1710376
1257,0.709952293,0.447213595,-0.447213595,0,0.878310066,106.3247998,55.51920201,21.46857138,0.613319348,,,,,,,20107.36863,613.3193479
1258,-0.141990459,0.447213595,-0.447213595,1.224744871,0.878310066,117.0443523,76.22845407,24.31911344,0.685363439,,,,,,,22802.62232,685.3634385
1259,0.283980917,0.447213595,-0.447213595,1.224744871,0.878310066,119.5904134,72.69083699,24.31911344,0.678998818,,,,,,,22802.62232,678.9988184
1260,0.709952293,0.447213595,-0.447213595,1.224744871,0.878310066,119.3468949,73.74083939,24.31911344,0.670147357,,,,,,,22802.62232,670.1473567
1261,-0.141990459,0.447213595,0.447213595,-1.224744871,0.878310066,84.06722027,40.15602905,18.87903457,0.535082583,,,,,,,17672.40468,535.082583
1262,0.283980917,0.447213595,0.447213595,-1.224744871,0.878310066,87.3760758,46.77356253,18.87903457,0.527466591,,,,,,,17672.40468,527.4665908
1263,0.709952293,0.447213595,0.447213595,-1.224744871,0.878310066,85.13188778,43.0573134,18.87903457,0.5229005,,,,,,,17672.40468,522.9005002
1264,-0.141990459,0.447213595,0.447213595,0,0.878310066,99.75214879,53.15222166,21.66282905,0.576912577,,,,,,,20301.98629,576.9125772
1265,0.283980917,0.447213595,0.447213595,0,0.878310066,105.4148138,58.12599184,21.66282905,0.573021513,,,,,,,20301.98629,573.0215128
1266,0.709952293,0.447213595,0.447213595,0,0.878310066,105.8134846,53.7952918,21.66282905,0.566094924,,,,,,,20301.98629,566.0949238
1267,-0.141990459,0.447213595,0.447213595,1.224744871,0.878310066,109.213023,49.85950971,24.53549533,0.818838372,,,,,,,17499.87165,818.8383723
1268,0.283980917,0.447213595,0.447213595,1.224744871,0.878310066,106.7016065,49.50888058,24.53549533,0.817554684,,,,,,,17499.87165,817.5546844
1269,0.709952293,0.447213595,0.447213595,1.224744871,0.878310066,107.5723157,53.05623015,24.53549533,0.811096103,,,,,,,17499.87165,811.096103
